1 0.985576 0.985576 2 1 0
0.96 0.985576 0.985576 1 1 0
0.92 0.985575 0.985575 1 1 0
0.87 0.985574 0.985574 1 1 0
0.82 0.985572 0.985572 1 1 0
0.77 0.98557 0.98557 1 1 0
0.72 0.985566 0.985566 1 1 0
0.67 0.985561 0.985561 1 1 0
0.62 0.985552 0.985552 1 1 0
0.570001 0.98554 0.98554 1 1 0
0.520001 0.985522 0.985522 1 1 0
0.470003 0.985494 0.985494 1 1 0
0.420008 0.985452 0.985452 1 1 0
0.370019 0.985388 0.985388 1 1 0
0.320043 0.98529 0.98529 1 1 0
0.270101 0.985138 0.985138 1 1 0
0.220243 0.984898 0.984898 1 1 0
0.170609 0.984503 0.984503 1 1 0
0.121641 0.983817 0.983817 1 1 0
0.0750204 0.982506 0.982506 1 1 0
0.0381272 0.979737 0.979737 1 1 0
0.0262655 0.975138 0.975138 2 1 0
0.0342906 0.969014 0.969014 2 1 0
0.051953 0.961777 0.961777 2 1 0
0.07428 0.953292 0.953292 2 1 0
0.0991393 0.943363 0.943363 2 1 0
0.125421 0.931789 0.931789 2 1 0
0.152441 0.918379 0.918379 2 1 0
0.179726 0.902962 0.902962 2 1 0
0.206918 0.885402 0.885402 2 1 0
0.233737 0.865608 0.865608 2 1 0
0.259962 0.843542 0.843542 2 1 0
0.285426 0.819219 0.819219 2 1 0
0.310007 0.792704 0.792704 2 1 0
0.333629 0.764102 0.764102 2 1 0
0.356251 0.733545 0.733545 2 1 0
0.377857 0.701179 0.701179 2 1 0
0.398448 0.66715 0.66715 2 1 0
0.418027 0.631599 0.631599 2 1 0
0.436589 0.594649 0.594649 2 1 0
0.454096 0.556404 0.556404 2 1 0
0.470453 0.516938 0.516938 2 1 0
0.485453 0.476288 0.476288 2 1 0
0.498676 0.434441 0.434441 2 1 0
0.509237 0.391322 0.391322 2 1 0
0.515133 0.346842 0.346842 2 1 0
0.515407 0.336502 0.336502 2 1 0
0.508052 0.291422 0.291422 2 1 0
0.479198 0.253752 0.253752 2 1 0
0.457324 0.24083 0.24083 1 1 0
0.410144 0.22539 0.22539 1 1 0
0.360969 0.216929 0.216929 1 1 0
0.311252 0.211945 0.211945 1 1 0
0.26136 0.208867 0.208867 1 1 0
0.211404 0.206909 0.206909 1 1 0
0.161422 0.20564 0.20564 1 1 0
0.11143 0.204809 0.204809 1 1 0
0.061433 0.204259 0.204259 1 1 0
0.0114345 0.203895 0.203895 1 1 0
-0.0385648 0.203652 0.203652 1 1 0
