# X-nullcline
0.000650424 1.05 1
0.000653684 1.0445 1

0.5165 1.0468 1
0.51458 1.0445 1

0.519209 1.05 1
0.5165 1.0468 1

0.986028 1.05 1
0.986619 1.0445 1

0.000653685 1.0445 1
0.000656995 1.039 1

0.511 1.04023 1
0.509982 1.039 1

0.51458 1.0445 1
0.511 1.04023 1

0.986619 1.0445 1
0.987187 1.039 1

0.000656995 1.039 1
0.000660358 1.0335 1

0.5055 1.0336 1
0.505416 1.0335 1

0.509982 1.039 1
0.5055 1.0336 1

0.987187 1.039 1
0.987732 1.0335 1

0.000660357 1.0335 1
0.000663772 1.028 1

0.505416 1.0335 1
0.500887 1.028 1

0.987732 1.0335 1
0.988256 1.028 1

0.000663772 1.028 1
0.00066724 1.0225 1

0.5 1.02693 1
0.496387 1.0225 1

0.500887 1.028 1
0.5 1.02693 1

0.988256 1.028 1
0.988759 1.0225 1

0.00066724 1.0225 1
0.000670763 1.017 1

0.4945 1.02019 1
0.491915 1.017 1

0.496387 1.0225 1
0.4945 1.02019 1

0.988759 1.0225 1
0.989242 1.017 1

0.000670764 1.017 1
0.000674343 1.0115 1

0.489 1.01341 1
0.487471 1.0115 1

0.491915 1.017 1
0.489 1.01341 1

0.989242 1.017 1
0.9895 1.01395 1

0.989705 1.0115 1
0.9895 1.01395 1

0.000674343 1.0115 1
0.00067798 1.006 1

0.4835 1.00656 1
0.483054 1.006 1

0.487471 1.0115 1
0.4835 1.00656 1

0.989705 1.0115 1
0.990149 1.006 1

0.00067798 1.006 1
0.000681675 1.0005 1

0.483054 1.006 1
0.478668 1.0005 1

0.990149 1.006 1
0.990576 1.0005 1

0.000681675 1.0005 1
0.000685431 0.995 1

0.478 0.999665 1
0.474308 0.995 1

0.478668 1.0005 1
0.478 0.999665 1

0.990576 1.0005 1
0.990985 0.995 1

0.000685431 0.995 1
0.000689249 0.9895 1

0.4725 0.992719 1
0.469973 0.9895 1

0.474308 0.995 1
0.4725 0.992719 1

0.990985 0.995 1
0.991379 0.9895 1

0.000689248 0.9895 1
0.000693129 0.984 1

0.467 0.985716 1
0.465663 0.984 1

0.469973 0.9895 1
0.467 0.985716 1

0.991379 0.9895 1
0.991756 0.984 1

0.000693129 0.984 1
0.000697074 0.9785 1

0.4615 0.978656 1
0.461379 0.9785 1

0.465663 0.984 1
0.4615 0.978656 1

0.991756 0.984 1
0.992119 0.9785 1

0.000697074 0.9785 1
0.000701085 0.973 1

0.461379 0.9785 1
0.45712 0.973 1

0.992119 0.9785 1
0.992467 0.973 1

0.000701085 0.973 1
0.000705164 0.9675 1

0.456 0.971555 1
0.452883 0.9675 1

0.45712 0.973 1
0.456 0.971555 1

0.992467 0.973 1
0.992802 0.9675 1

0.000705164 0.9675 1
0.000709313 0.962 1

0.4505 0.964399 1
0.44867 0.962 1

0.452883 0.9675 1
0.4505 0.964399 1

0.992802 0.9675 1
0.993123 0.962 1

0.000709313 0.962 1
0.000713532 0.9565 1

0.445 0.957184 1
0.444482 0.9565 1

0.44867 0.962 1
0.445 0.957184 1

0.993123 0.962 1
0.993431 0.9565 1

0.000713532 0.9565 1
0.000717825 0.951 1

0.444482 0.9565 1
0.440315 0.951 1

0.993431 0.9565 1
0.993726 0.951 1

0.000717825 0.951 1
