0.464284 0.785308 0.785308 2 2 1
0.465598 0.786672 0.786672 2 2 1
0.466908 0.788027 0.788027 2 2 1
0.469528 0.790733 0.790733 2 2 1
0.474786 0.796137 0.796137 2 2 1
0.481403 0.802856 0.802856 2 2 1
0.488083 0.809523 0.809523 2 2 1
0.494814 0.816144 0.816144 2 2 1
0.501591 0.822725 0.822725 2 2 1
0.508414 0.829265 0.829265 2 2 1
0.515284 0.835763 0.835763 2 2 1
0.522198 0.842219 0.842219 2 2 1
0.529159 0.848633 0.848633 2 2 1
0.536164 0.855004 0.855004 2 2 1
0.543214 0.861333 0.861333 2 2 1
0.550308 0.867619 0.867619 2 2 1
0.557446 0.873861 0.873861 2 2 1
0.564628 0.88006 0.88006 2 2 1
0.571853 0.886216 0.886216 2 2 1
0.579121 0.892327 0.892327 2 2 1
0.586431 0.898394 0.898394 2 2 1
0.593784 0.904417 0.904417 2 2 1
0.601178 0.910396 0.910396 2 2 1
0.608614 0.91633 0.91633 2 2 1
0.61609 0.922219 0.922219 2 2 1
0.623607 0.928064 0.928064 2 2 1
0.631164 0.933863 0.933863 2 2 1
0.638761 0.939617 0.939617 2 2 1
0.646396 0.945326 0.945326 2 2 1
0.654071 0.95099 0.95099 2 2 1
0.661783 0.956609 0.956609 2 2 1
0.669534 0.962182 0.962182 2 2 1
0.677322 0.96771 0.96771 2 2 1
0.685146 0.973192 0.973192 2 2 1
0.693008 0.978629 0.978629 2 2 1
0.700904 0.984021 0.984021 2 2 1
0.708837 0.989367 0.989367 2 2 1
0.716804 0.994668 0.994668 2 2 1
0.724806 0.999923 0.999923 2 2 1
0.732842 1.00513 1.00513 2 2 1
0.740911 1.0103 1.0103 2 2 1
0.749013 1.01542 1.01542 2 2 1
0.757148 1.02049 1.02049 2 2 1
0.765315 1.02552 1.02552 2 2 1
0.773513 1.03051 1.03051 2 2 1
0.781743 1.03545 1.03545 2 2 1
0.790003 1.04034 1.04034 2 2 1
0.798293 1.04519 1.04519 2 2 1
0.806612 1.05 1.05 2 2 1
0.814961 1.05476 1.05476 2 2 1
0.823338 1.05948 1.05948 2 2 1
0.831743 1.06416 1.06416 2 2 1
0.840176 1.06879 1.06879 2 2 1
0.848636 1.07337 1.07337 2 2 1
0.857122 1.07792 1.07792 2 2 1
0.865635 1.08242 1.08242 2 2 1
0.874174 1.08688 1.08688 2 2 1
0.882737 1.09129 1.09129 2 2 1
0.891326 1.09567 1.09567 2 2 1
0.899939 1.1 1.1 2 2 1
0.908575 1.10429 1.10429 2 2 1
0.917235 1.10854 1.10854 2 2 1
0.925918 1.11274 1.11274 2 2 1
0.934624 1.11691 1.11691 2 2 1
0.943351 1.12103 1.12103 2 2 1
0.9521 1.12512 1.12512 2 2 1
0.960871 1.12916 1.12916 2 2 1
0.969662 1.13316 1.13316 2 2 1
0.978473 1.13713 1.13713 2 2 1
0.987304 1.14105 1.14105 2 2 1
0.996155 1.14494 1.14494 2 2 1
1.00502 1.14878 1.14878 2 2 1
1.01391 1.15259 1.15259 2 2 1
1.02282 1.15636 1.15636 2 2 1
1.03174 1.16009 1.16009 2 2 1
1.04069 1.16378 1.16378 2 2 1
1.04965 1.16744 1.16744 2 2 1
1.05862 1.17106 1.17106 2 2 1
1.06761 1.17464 1.17464 2 2 1
1.07662 1.17818 1.17818 2 2 1
1.08564 1.18169 1.18169 2 2 1
1.09468 1.18516 1.18516 2 2 1
1.10374 1.1886 1.1886 2 2 1
1.1128 1.192 1.192 2 2 1
1.12189 1.19537 1.19537 2 2 1
1.13098 1.1987 1.1987 2 2 1
1.14009 1.202 1.202 2 2 1
1.14921 1.20526 1.20526 2 2 1
1.15835 1.20849 1.20849 2 2 1
1.1675 1.21169 1.21169 2 2 1
1.17666 1.21485 1.21485 2 2 1
1.18583 1.21798 1.21798 2 2 1
1.19501 1.22108 1.22108 2 2 1
1.2042 1.22414 1.22414 2 2 1
1.21341 1.22717 1.22717 2 2 1
1.22262 1.23017 1.23017 2 2 1
1.23185 1.23314 1.23314 2 2 1
1.24108 1.23608 1.23608 2 2 1
1.25033 1.23899 1.23899 2 2 1
1.25958 1.24186 1.24186 2 2 1
1.26885 1.24471 1.24471 2 2 1
1.27812 1.24753 1.24753 2 2 1
1.2874 1.25031 1.25031 2 2 1
1.29669 1.25307 1.25307 2 2 1
1.30598 1.2558 1.2558 2 2 1
1.31528 1.25849 1.25849 2 2 1
1.32459 1.26116 1.26116 2 2 1
1.33391 1.2638 1.2638 2 2 1
1.34324 1.26642 1.26642 2 2 1
1.35257 1.269 1.269 2 2 1
1.3619 1.27156 1.27156 2 2 1
1.37124 1.27409 1.27409 2 2 1
1.38059 1.27659 1.27659 2 2 1
1.38994 1.27907 1.27907 2 2 1
1.3993 1.28152 1.28152 2 2 1
1.40866 1.28394 1.28394 2 2 1
1.41802 1.28633 1.28633 2 2 1
1.42739 1.2887 1.2887 2 2 1
1.43677 1.29105 1.29105 2 2 1
1.44614 1.29337 1.29337 2 2 1
1.45552 1.29566 1.29566 2 2 1
1.4649 1.29793 1.29793 2 2 1
1.47429 1.30017 1.30017 2 2 1
1.48367 1.30239 1.30239 2 2 1
1.49306 1.30458 1.30458 2 2 1
1.50244 1.30675 1.30675 2 2 1
0.464284 0.785308 0.785308 2 2 1
0.462983 0.783957 0.783957 2 2 1
0.461671 0.782592 0.782592 2 2 1
0.459065 0.779874 0.779874 2 2 1
0.453864 0.774423 0.774423 2 2 1
0.447406 0.767572 0.767572 2 2 1
0.441012 0.76067 0.76067 2 2 1
0.43467 0.753727 0.753727 2 2 1
0.428377 0.746746 0.746746 2 2 1
0.422133 0.739729 0.739729 2 2 1
0.415937 0.732674 0.732674 2 2 1
0.409789 0.725584 0.725584 2 2 1
0.403691 0.718458 0.718458 2 2 1
0.397641 0.711297 0.711297 2 2 1
0.391641 0.704102 0.704102 2 2 1
0.385689 0.696872 0.696872 2 2 1
0.379787 0.689608 0.689608 2 2 1
0.373934 0.682312 0.682312 2 2 1
0.36813 0.674982 0.674982 2 2 1
0.362376 0.667621 0.667621 2 2 1
0.356671 0.660227 0.660227 2 2 1
0.351015 0.652803 0.652803 2 2 1
0.345408 0.645347 0.645347 2 2 1
0.339851 0.637862 0.637862 2 2 1
0.334343 0.630347 0.630347 2 2 1
0.328885 0.622803 0.622803 2 2 1
0.323476 0.61523 0.61523 2 2 1
0.318116 0.607629 0.607629 2 2 1
0.312805 0.600001 0.600001 2 2 1
0.307543 0.592346 0.592346 2 2 1
0.30233 0.584664 0.584664 2 2 1
0.297167 0.576957 0.576957 2 2 1
0.292052 0.569224 0.569224 2 2 1
0.286986 0.561467 0.561467 2 2 1
0.281969 0.553685 0.553685 2 2 1
0.277 0.545881 0.545881 2 2 1
0.27208 0.538053 0.538053 2 2 1
0.267209 0.530203 0.530203 2 2 1
0.262386 0.522331 0.522331 2 2 1
0.257611 0.514438 0.514438 2 2 1
0.252884 0.506524 0.506524 2 2 1
0.248206 0.498591 0.498591 2 2 1
0.243575 0.490638 0.490638 2 2 1
0.238993 0.482667 0.482667 2 2 1
0.234458 0.474677 0.474677 2 2 1
0.229971 0.466671 0.466671 2 2 1
0.225531 0.458647 0.458647 2 2 1
0.221139 0.450608 0.450608 2 2 1
0.216794 0.442553 0.442553 2 2 1
0.212497 0.434483 0.434483 2 2 1
0.208246 0.4264 0.4264 2 2 1
0.204043 0.418303 0.418303 2 2 1
0.199886 0.410194 0.410194 2 2 1
0.195776 0.402073 0.402073 2 2 1
0.191714 0.393942 0.393942 2 2 1
0.187697 0.385799 0.385799 2 2 1
0.183728 0.377648 0.377648 2 2 1
0.179805 0.369488 0.369488 2 2 1
0.175928 0.36132 0.36132 2 2 1
0.172098 0.353145 0.353145 2 2 1
0.168314 0.344964 0.344964 2 2 1
0.164576 0.336779 0.336779 2 2 1
