# X-nullcline
1 1 1
1 0.995 1

1 0.995 1
1 0.99 1

1 0.99 1
1 0.985 1

1 0.985 1
1 0.98 1

1 0.98 1
1 0.975 1

1 0.975 1
1 0.97 1

1 0.97 1
1 0.965 1

1 0.965 1
1 0.96 1

1 0.96 1
1 0.955 1

1 0.955 1
1 0.95 1

1 0.95 1
1 0.945 1

1 0.945 1
1 0.94 1

1 0.94 1
1 0.935 1

1 0.935 1
1 0.93 1

1 0.93 1
1 0.925 1

1 0.925 1
1 0.92 1

1 0.92 1
1 0.915 1

1 0.915 1
1 0.91 1

1 0.91 1
1 0.905 1

1 0.905 1
1 0.9 1

1 0.9 1
1 0.895 1

1 0.895 1
1 0.89 1

1 0.89 1
1 0.885 1

1 0.885 1
1 0.88 1

1 0.88 1
1 0.875 1

1 0.875 1
1 0.87 1

1 0.87 1
1 0.865 1

1 0.865 1
1 0.86 1

1 0.86 1
1 0.855 1

1 0.855 1
1 0.85 1

1 0.85 1
1 0.845 1

1 0.845 1
1 0.84 1

1 0.84 1
1 0.835 1

1 0.835 1
1 0.83 1

1 0.83 1
1 0.825 1

1 0.825 1
1 0.82 1

1 0.82 1
0.999999 0.815 1

0.999999 0.815 1
0.999999 0.81 1

0.999999 0.81 1
0.999999 0.805 1

0.999999 0.805 1
0.999999 0.8 1

0.999999 0.8 1
0.999999 0.795 1

0.999999 0.795 1
0.999999 0.79 1

0.999999 0.79 1
0.999999 0.785 1

0.999999 0.785 1
0.999998 0.78 1

0.999998 0.78 1
0.999998 0.775 1

0.999998 0.775 1
0.999998 0.77 1

0.999998 0.77 1
0.999997 0.765 1

0.999997 0.765 1
0.999997 0.76 1

0.999997 0.76 1
0.999996 0.755 1

0.999996 0.755 1
0.999996 0.75 1

0.999996 0.75 1
0.999995 0.745 1

0.999995 0.745 1
0.999994 0.74 1

0.999994 0.74 1
0.999993 0.735 1

0.999993 0.735 1
0.999992 0.73 1

0.999992 0.73 1
0.999991 0.725 1

0.999991 0.725 1
0.999989 0.72 1

0.999989 0.72 1
0.999987 0.715 1

0.999987 0.715 1
0.999985 0.71 1

0.999985 0.71 1
0.999982 0.705 1

0.999982 0.705 1
0.999979 0.7 1

0.999979 0.7 1
0.999976 0.695 1

0.999976 0.695 1
0.999972 0.69 1

0.999972 0.69 1
0.999967 0.685 1

0.999967 0.685 1
0.999961 0.68 1

0.999961 0.68 1
0.999954 0.675 1

0.999954 0.675 1
0.999946 0.67 1

0.999946 0.67 1
0.999937 0.665 1

0.999937 0.665 1
0.999926 0.66 1

0.999926 0.66 1
0.999913 0.655 1

0.999913 0.655 1
0.999898 0.65 1

0.999898 0.65 1
0.99988 0.645 1

0.99988 0.645 1
0.99986 0.64 1

0.99986 0.64 1
0.999835 0.635 1

0.999835 0.635 1
0.999807 0.63 1

0.999807 0.63 1
0.999773 0.625 1

0.999773 0.625 1
0.999734 0.62 1

0.999734 0.62 1
0.999688 0.615 1

0.999688 0.615 1
0.999633 0.61 1

0.999633 0.61 1
0.99957 0.605 1

0.99957 0.605 1
0.999495 0.6 1

0.999495 0.6 1
0.999408 0.595 1

0.999408 0.595 1
0.999305 0.59 1

0.999305 0.59 1
0.999185 0.585 1

0.999185 0.585 1
0.999043 0.58 1

0.999043 0.58 1
0.998878 0.575 1

0.998878 0.575 1
0.998683 0.57 1

0.998683 0.57 1
0.998455 0.565 1

0.998455 0.565 1
0.998187 0.56 1

0.998187 0.56 1
0.997874 0.555 1

0.997874 0.555 1
0.997506 0.55 1

0.997506 0.55 1
0.997074 0.545 1

0.997074 0.545 1
0.996568 0.54 1

0.996568 0.54 1
0.995975 0.535 1

0.995975 0.535 1
0.99528 0.53 1

0.995 0.528282 1
0.994465 0.525 1

0.99528 0.53 1
0.995 0.528282 1

0.994465 0.525 1
0.993511 0.52 1

0.993511 0.52 1
0.992394 0.515 1

0.992394 0.515 1
0.991086 0.51 1

0.99 0.506451 1
0.989556 0.505 1

0.991086 0.51 1
0.99 0.506451 1

0.989556 0.505 1
0.987766 0.5 1

0.987766 0.5 1
0.985673 0.495 1

0.985 0.493623 1
0.983229 0.49 1

0.985673 0.495 1
0.985 0.493623 1

0.983229 0.49 1
0.980376 0.485 1

0.98 0.484434 1
0.97705 0.48 1

0.980376 0.485 1
