1 0.521558 0.521558 2 1 0
0.967888 0.515431 0.515431 1 1 0
0.946296 0.509982 0.509982 1 1 0
0.918267 0.500576 0.500576 1 1 0
0.893232 0.488828 0.488828 1 1 0
0.873205 0.475794 0.475794 1 1 0
0.857408 0.461805 0.461805 1 1 0
0.856396 0.460747 0.460747 2 1 0
0.844144 0.445866 0.445866 2 1 0
0.834504 0.43021 0.43021 2 1 0
0.826974 0.413795 0.413795 2 1 0
0.82119 0.396612 0.396612 2 1 0
0.816872 0.378635 0.378635 2 1 0
0.813807 0.359827 0.359827 2 1 0
0.811822 0.340135 0.340135 2 1 0
0.810762 0.319497 0.319497 2 1 0
0.810476 0.299492 0.299492 2 1 0
0.810744 0.276796 0.276796 2 1 0
0.811351 0.252868 0.252868 2 1 0
0.811825 0.227556 0.227556 2 1 0
0.811835 0.224204 0.224204 2 1 0
0.810897 0.197103 0.197103 2 1 0
0.805772 0.168293 0.168293 2 1 0
0.788591 0.139085 0.139085 2 1 0
0.750835 0.117315 0.117315 1 1 0
0.703473 0.106191 0.106191 1 1 0
0.654146 0.100384 0.100384 1 1 0
0.604359 0.0970605 0.0970605 1 1 0
0.554437 0.0950415 0.0950415 1 1 0
0.504467 0.0937703 0.0937703 1 1 0
0.45448 0.0929521 0.0929521 1 1 0
0.404485 0.092418 0.092418 1 1 0
0.354487 0.0920661 0.0920661 1 1 0
0.304488 0.091833 0.091833 1 1 0
0.254489 0.091678 0.091678 1 1 0
0.204489 0.0915745 0.0915745 1 1 0
0.154489 0.0915055 0.0915055 1 1 0
0.104489 0.0914593 0.0914593 1 1 0
0.054489 0.0914283 0.0914283 1 1 0
0.00448899 0.0914076 0.0914076 1 1 0
-0.045511 0.0913938 0.0913938 1 1 0
